t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
0.2700000000000001, 55.0, 22.232236839565502, 1.5707963267948966, 4.2322368395654975, 31.32490513217218, 4.374000000000005, 32.40000000000003, 32.528439686134234, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.14176316043450754, 55.0, 6.232236839565502, 62.41583806611685
0.2800000000000001, 55.0, 22.557521236426844, 1.5707963267948966, 4.55752123642684, 32.528439686134234, 4.704000000000006, 33.60000000000003, 33.731949641038064, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.1464787635731657, 55.0, 6.557521236426851, 63.0381241531063
0.2900000000000001, 55.0, 22.894840732837224, 1.5707963267948966, 4.8948407328372205, 33.731949641038064, 5.0460000000000065, 34.80000000000003, 34.93543516741236, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.15115926716278594, 55.0, 6.894840732837224, 63.67701136109431
0.3000000000000001, 55.0, 23.244195084511347, 1.5707963267948966, 5.244195084511344, 34.93543516741236, 5.4000000000000075, 36.000000000000036, 36.13889643460392, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.15580491548866338, 55.0, 7.244195084511347, 64.33200463441754
0.3100000000000001, 55.0, 23.605584048857384, 1.5707963267948966, 5.605584048857383, 36.13889643460392, 5.766000000000008, 37.20000000000004, 37.342333610785914, 0.0, 0.0, 16.000000000000004, 0.0, 0.0, 3.552713678800501E-15, 0.16041595114262464, 55.0, 7.605584048857381, 65.00261665291461
0.3200000000000001, 55.0, 23.979007384965243, 1.5707963267948966, 5.979007384965243, 37.342333610785914, 6.144000000000009, 38.40000000000004, 38.54574686296589, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.16499261503476603, 55.0, 7.979007384965243, 65.68836862330848
0.3300000000000001, 55.0, 24.364464853594903, 1.5707963267948966, 6.364464853594902, 38.54574686296589, 6.53400000000001, 39.600000000000044, 39.74913635699397, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.16953514640510736, 55.0, 8.36446485359491, 66.3887909579831
0.34000000000000014, 55.0, 24.761956217164844, 1.5707963267948966, 6.761956217164842, 39.74913635699397, 6.936000000000011, 40.80000000000005, 40.952502257570806, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.17404378283516841, 55.0, 8.761956217164851, 67.10342384796445
0.35000000000000014, 55.0, 25.17148123974055, 1.5707963267948966, 7.17148123974055, 40.952502257570806, 7.350000000000012, 42.00000000000005, 42.15584472825557, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.178518760259462, 55.0, 9.171481239740558, 67.83181773723695
0.36000000000000015, 55.0, 25.593039687023108, 1.5707963267948966, 7.593039687023106, 42.15584472825557, 7.776000000000013, 43.20000000000005, 43.35916393147386, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.18296031297690707, 55.0, 9.593039687023108, 68.57353370569105
0.37000000000000016, 55.0, 26.026631326337846, 1.5707963267948966, 8.026631326337844, 43.35916393147386, 8.214000000000015, 44.400000000000055, 44.56246002852554, 0.0, 0.0, 15.999999999999996, 0.0, 0.0, 3.552713678800501E-15, 0.1873686736621707, 55.0, 10.02663132633785, 69.32814376803321
0.38000000000000017, 55.0, 26.472255926623102, 1.5707963267948966, 8.472255926623099, 44.56246002852554, 8.664000000000016, 45.60000000000006, 45.76573317959259, 0.0, 0.0, 15.999999999999996, 0.0, 0.0, 3.552713678800501E-15, 0.1917440733769169, 55.0, 10.472255926623106, 70.09523109591369
0.3900000000000002, 55.0, 26.929913258419027, 1.5707963267948966, 8.929913258419024, 45.76573317959259, 9.126000000000017, 46.80000000000006, 46.96898354374678, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 7.105427357601002E-15, 0.19608674158099326, 55.0, 10.92991325841902, 70.87439017036102
0.4000000000000002, 55.0, 27.399603093856495, 1.5707963267948966, 9.399603093856491, 46.96898354374678, 9.60000000000002, 48.000000000000064, 48.17221127895744, 0.0, 0.0, 15.999999999999996, 0.0, 0.0, 1.7763568394002505E-14, 0.2003969061435278, 55.0, 11.399603093856499, 71.66522687137439
0.4100000000000002, 55.0, 27.881325206646068, 1.5707963267948966, 9.881325206646066, 48.17221127895744, 10.08600000000002, 49.20000000000007, 49.37541654209905, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2046747933539539, 55.0, 11.881325206646068, 72.46735851122943
0.4200000000000002, 55.0, 28.37507937206706, 1.5707963267948966, 10.375079372067056, 49.37541654209905, 10.584000000000021, 50.40000000000007, 50.578599488958865, 0.0, 0.0, 15.999999999999996, 0.0, 0.0, 3.552713678800501E-15, 0.20892062793296517, 55.0, 12.375079372067063, 73.28041381771868
0.4300000000000002, 55.0, 28.880865366956648, 1.5707963267948966, 10.880865366956645, 50.578599488958865, 11.094000000000023, 51.60000000000007, 51.78176027424439, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 7.105427357601002E-15, 0.21313463304337787, 55.0, 12.880865366956641, 74.1040328731817
0.4400000000000002, 55.0, 29.39868296969909, 1.5707963267948966, 11.398682969699088, 51.78176027424439, 11.616000000000025, 52.800000000000075, 52.98489905159095, 0.0, 0.0, 15.999999999999996, 0.0, 0.0, 3.552713678800501E-15, 0.2173170303009364, 55.0, 13.398682969699095, 74.93786701479954
0.45000000000000023, 55.0, 29.928531960215, 1.5707963267948966, 11.928531960214997, 52.98489905159095, 12.150000000000025, 54.00000000000008, 54.18801597356902, 0.0, 0.0, 16.000000000000004, 0.0, 0.0, 1.0658141036401503E-14, 0.22146803978502838, 55.0, 13.928531960214997, 75.78157870123584
0.46000000000000024, 55.0, 30.47041211995069, 1.5707963267948966, 12.470412119950687, 54.18801597356902, 12.696000000000026, 55.20000000000008, 55.391111191691714, 0.0, 0.0, 15.999999999999996, 0.0, 0.0, 3.552713678800501E-15, 0.22558788004933916, 55.0, 14.470412119950694, 76.63484135031639
0.47000000000000025, 55.0, 31.02432323186761, 1.5707963267948966, 13.024323231867605, 55.391111191691714, 13.254000000000028, 56.400000000000084, 56.59418485642201, 0.0, 0.0, 15.999999999999996, 0.0, 0.0, 3.552713678800501E-15, 0.229676768132423, 55.0, 15.024323231867612, 77.49733915205236
0.48000000000000026, 55.0, 31.590265080431827, 1.5707963267948966, 13.590265080431825, 56.59418485642201, 13.82400000000003, 57.60000000000009, 57.79723711718012, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.2337349195682048, 55.0, 15.590265080431834, 78.36876686093537
0.49000000000000027, 55.0, 32.16823745160363, 1.5707963267948966, 14.168237451603627, 57.79723711718012, 14.40600000000003, 58.80000000000009, 59.00026812235063, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.23776254839640387, 55.0, 16.16823745160363, 79.24882957107235
0.5000000000000002, 55.0, 32.75824013282714, 1.5707963267948966, 14.758240132827133, 59.00026812235063, 15.000000000000028, 60.000000000000085, 60.20327801928973, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.24175986717289533, 55.0, 16.75824013282714, 80.13724247738074
0.5100000000000002, 55.0, 33.36027291302004, 1.5707963267948966, 15.36027291302003, 60.20327801928973, 15.60600000000003, 61.20000000000009, 61.40626695433238, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.24572708698000056, 55.0, 17.36027291302004, 81.03373062573888
0.5200000000000002, 55.0, 33.97433558256336, 1.5707963267948966, 15.974335582563354, 61.40626695433238, 16.224000000000032, 62.40000000000009, 62.609235072799265, 0.0, 0.0, 16.000000000000036, 0.0, 0.0, 2.1316282072803006E-14, 0.24966441743667822, 55.0, 17.974335582563327, 81.93802865468025
0.5300000000000002, 55.0, 34.60042793329136, 1.5707963267948966, 16.600427933291346, 62.609235072799265, 16.854000000000035, 63.600000000000094, 63.812182519003954, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2535720667086885, 55.0, 18.600427933291357, 82.84988053093333
0.5400000000000003, 55.0, 35.2385497584814, 1.5707963267948966, 17.238549758481387, 63.812182519003954, 17.496000000000038, 64.8000000000001, 65.01510943625979, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2574502415186508, 55.0, 19.238549758481398, 83.7690392808437
0.5500000000000003, 55.0, 35.888700852843996, 1.5707963267948966, 17.888700852843986, 65.01510943625979, 18.15000000000004, 66.0000000000001, 66.21801596688687, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2612991471560555, 55.0, 19.888700852843996, 84.69526671947234
0.5600000000000003, 55.0, 36.55088101251287, 1.5707963267948966, 18.550881012512853, 66.21801596688687, 18.81600000000004, 67.2000000000001, 67.42090225221892, 0.0, 0.0, 16.000000000000036, 0.0, 0.0, 2.1316282072803006E-14, 0.2651189874871882, 55.0, 20.550881012512832, 85.62833317893721
0.5700000000000003, 55.0, 37.22509003503506, 1.5707963267948966, 19.22509003503504, 67.42090225221892, 19.494000000000042, 68.4000000000001, 68.62376843261015, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.2689099649650011, 55.0, 21.225090035035066, 86.56801723736322
0.5800000000000003, 55.0, 37.91132771936116, 1.5707963267948966, 19.911327719361143, 68.62376843261015, 20.184000000000044, 69.60000000000011, 69.82661464744194, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.2726722806389006, 55.0, 21.911327719361168, 87.51410544961698
0.5900000000000003, 55.0, 38.60959386583558, 1.5707963267948966, 20.609593865835564, 69.82661464744194, 20.886000000000045, 70.80000000000011, 71.02944103512974, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2764061341644819, 55.0, 22.609593865835578, 88.46639208083789
0.6000000000000003, 55.0, 39.31988827618687, 1.5707963267948966, 21.319888276186862, 71.02944103512974, 21.600000000000048, 72.00000000000011, 72.23224773312965, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.28011172381318516, 55.0, 23.319888276186873, 89.4246788436215
0.6100000000000003, 55.0, 40.04221075351817, 1.5707963267948966, 22.04221075351816, 72.23224773312965, 22.32600000000005, 73.20000000000012, 73.43503487794513, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 7.105427357601002E-15, 0.2837892464818914, 55.0, 24.042210753518162, 90.0
0.6200000000000003, 55.0, 40.77656110229762, 1.5707963267948966, 22.77656110229761, 73.43503487794513, 23.064000000000053, 74.40000000000012, 74.63780260513356, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2874388977024438, 55.0, 24.77656110229762, 90.0
0.6300000000000003, 55.0, 41.52293912834896, 1.5707963267948966, 23.522939128348945, 74.63780260513356, 23.814000000000057, 75.60000000000012, 75.84055104931278, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 7.105427357601002E-15, 0.29106087165111205, 55.0, 25.522939128348952, 90.0
0.6400000000000003, 55.0, 42.281344638842086, 1.5707963267948966, 24.28134463884207, 75.84055104931278, 24.576000000000057, 76.80000000000013, 77.04328034416771, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.29465536115798585, 55.0, 26.281344638842086, 90.0
0.6500000000000004, 55.0, 43.051777442283765, 1.5707963267948966, 25.05177744228375, 77.04328034416771, 25.35000000000006, 78.00000000000013, 78.24599062245667, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2982225577163078, 55.0, 27.051777442283765, 90.0
0.6600000000000004, 55.0, 43.83423734850833, 1.5707963267948966, 25.834237348508317, 78.24599062245667, 26.13600000000006, 79.20000000000013, 79.44868201601791, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.3017626514917424, 55.0, 27.83423734850834, 90.0
0.6700000000000004, 55.0, 44.62872416866851, 1.5707963267948966, 26.628724168668498, 79.44868201601791, 26.93400000000006, 80.40000000000013, 80.65135465577596, 0.0, 0.0, 16.0, 0.0, 0.0, 7.105427357601002E-15, 0.30527583133156355, 55.0, 28.628724168668512, 90.0
0.6800000000000004, 55.0, 45.43523771522627, 1.5707963267948966, 27.435237715226258, 80.65135465577596, 27.744000000000064, 81.60000000000014, 81.85400867174792, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 7.105427357601002E-15, 0.3087622847738061, 55.0, 29.435237715226265, 90.0
0.6900000000000004, 55.0, 46.25377780194375, 1.5707963267948966, 28.253777801943738, 81.85400867174792, 28.566000000000066, 82.80000000000014, 83.05664419304979, 0.0, 0.0, 16.00000000000002, 0.0, 0.0, 7.105427357601002E-15, 0.3122221980563289, 55.0, 30.253777801943727, 90.0
0.7000000000000004, 55.0, 47.08434424387425, 1.5707963267948966, 29.084344243874234, 83.05664419304979, 29.40000000000007, 84.00000000000014, 84.25926134790272, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 7.105427357601002E-15, 0.3156557561258353, 55.0, 31.084344243874256, 90.0
0.7100000000000004, 55.0, 47.926936857353276, 1.5707963267948966, 29.92693685735326, 84.25926134790272, 30.246000000000073, 85.20000000000014, 85.4618602636392, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 7.105427357601002E-15, 0.31906314264681157, 55.0, 31.92693685735327, 90.0
0.7200000000000004, 55.0, 48.78155545998967, 1.5707963267948966, 30.781555459989654, 85.4618602636392, 31.104000000000077, 86.40000000000015, 86.66444106670917, 0.0, 0.0, 16.00000000000002, 0.0, 0.0, 7.105427357601002E-15, 0.322444540010423, 55.0, 32.78155545998965, 90.0
0.7300000000000004, 55.0, 49.64819987065676, 1.5707963267948966, 31.648199870656747, 86.66444106670917, 31.97400000000008, 87.60000000000015, 87.86700388268626, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 0.0, 0.3258001293433317, 55.0, 33.648199870656754, 90.0
0.7400000000000004, 55.0, 50.52686990948362, 1.5707963267948966, 32.52686990948361, 87.86700388268626, 32.85600000000008, 88.80000000000015, 89.06954883627374, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.3291300905164718, 55.0, 34.52686990948362, 90.0
0.7500000000000004, 55.0, 51.41756539784636, 1.5707963267948966, 33.417565397846346, 89.06954883627374, 33.750000000000085, 90.0, 90.27207605131042, 0.0, 0.0, 16.000000000000014, 0.0, 0.0, 7.105427357601002E-15, 0.33243460215373943, 55.0, 35.417565397846346, 90.0
0.7600000000000005, 55.0, 52.320286158359465, 1.5707963267948966, 34.32028615835945, 90.27207605131042, 34.650000000000084, 90.0, 90.24608385077735, 0.0, 0.0, 16.0, 0.0, 0.0, 7.105427357601002E-15, 0.32971384164063267, 55.0, 36.320286158359465, 90.0
0.7700000000000005, 55.0, 53.22274699686724, 1.5707963267948966, 35.22274699686722, 90.24608385077735, 35.55000000000008, 90.0, 90.24485624180812, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 0.0, 0.32725300313286, 55.0, 37.222746996867244, 90.0
0.7800000000000005, 55.0, 54.12519555928532, 1.5707963267948966, 36.1251955592853, 90.24485624180812, 36.45000000000008, 90.0, 90.24314181350617, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.32480444071477876, 55.0, 38.12519555928532, 90.0
0.7900000000000005, 55.0, 55.027626977420375, 1.5707963267948966, 37.02762697742036, 90.24314181350617, 37.35000000000008, 90.0, 90.24144925037768, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 0.0, 0.32237302257971834, 55.0, 39.02762697742037, 90.0
0.8000000000000005, 55.0, 55.930041469924156, 1.5707963267948966, 37.93004146992414, 90.24144925037768, 38.25000000000008, 90.0, 90.23976821982144, 0.0, 0.0, 15.999999999999993, 0.0, 0.0, 0.0, 0.31995853007593666, 55.0, 39.93004146992416, 90.0
0.8100000000000005, 55.0, 56.83243915212237, 1.5707963267948966, 38.832439152122355, 90.23976821982144, 39.15000000000008, 90.0, 90.23809884703826, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 0.0, 0.3175608478777221, 55.0, 40.83243915212236, 90.0
0.8200000000000005, 55.0, 57.73482014059275, 1.5707963267948966, 39.73482014059274, 90.23809884703826, 40.050000000000075, 90.0, 90.23644104709896, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 0.0, 0.31517985940733695, 55.0, 41.734820140592745, 90.0
0.8300000000000005, 55.0, 58.63718455106374, 1.5707963267948966, 40.637184551063726, 90.23644104709896, 40.950000000000074, 90.0, 90.23479473987919, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.31281544893634816, 55.0, 42.63718455106374, 90.0
0.8400000000000005, 55.0, 59.539532498462535, 1.5707963267948966, 41.53953249846252, 90.23479473987919, 41.85000000000007, 90.0, 90.23315984572494, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.310467501537552, 55.0, 43.539532498462535, 90.0
0.8500000000000005, 55.0, 60.44186409691979, 1.5707963267948966, 42.44186409691977, 90.23315984572494, 42.75000000000007, 90.0, 90.23153628553602, 0.0, 0.0, 16.0, 0.0, 0.0, 7.105427357601002E-15, 0.3081359030802986, 55.0, 44.44186409691979, 90.0
0.8600000000000005, 55.0, 61.34417945977515, 1.5707963267948966, 43.344179459775134, 90.23153628553602, 43.65000000000007, 90.0, 90.22992398076033, 0.0, 0.0, 16.000000000000014, 0.0, 0.0, 7.105427357601002E-15, 0.30582054022493566, 55.0, 45.344179459775134, 90.0
0.8700000000000006, 55.0, 62.24647869958275, 1.5707963267948966, 44.24647869958274, 90.22992398076033, 44.55000000000007, 90.0, 90.22832285339028, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.30352130041733005, 55.0, 46.24647869958275, 90.0
0.8800000000000006, 55.0, 63.148761928116656, 1.5707963267948966, 45.14876192811664, 90.22832285339028, 45.45000000000007, 90.0, 90.2267328259588, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.3012380718834251, 55.0, 47.148761928116656, 90.0
0.8900000000000006, 55.0, 64.05102925637624, 1.5707963267948966, 46.05102925637623, 90.2267328259588, 46.350000000000065, 90.0, 90.22515382153583, 0.0, 0.0, 16.000000000000007, 0.0, 0.0, 0.0, 0.29897074362383336, 55.0, 48.05102925637623, 90.0
0.9000000000000006, 55.0, 64.95328079459159, 1.5707963267948966, 46.95328079459159, 90.22515382153583, 47.250000000000064, 90.0, 90.2235857637244, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.29671920540847196, 55.0, 48.95328079459159, 90.0
0.9100000000000006, 55.0, 65.85551665222883, 1.5707963267948966, 47.855516652228836, 90.2235857637244, 48.15000000000006, 90.0, 90.22202857665702, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.29448334777122653, 55.0, 49.85551665222883, 90.0
0.9200000000000006, 55.0, 66.7577369379954, 1.5707963267948966, 48.7577369379954, 90.22202857665702, 49.05000000000006, 90.0, 90.22048218499205, 0.0, 0.0, 16.0, 0.0, 0.0, 1.4210854715202004E-14, 0.29226306200465757, 55.0, 50.7577369379954, 90.0
0.9300000000000006, 55.0, 67.65994175984532, 1.5707963267948966, 49.659941759845324, 90.22048218499205, 49.95000000000006, 90.0, 90.21894651390994, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.29005824015473536, 55.0, 51.659941759845324, 90.0
0.9400000000000006, 55.0, 68.56213122498443, 1.5707963267948966, 50.56213122498443, 90.21894651390994, 50.85000000000006, 90.0, 90.21742148910977, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2878687750156317, 55.0, 52.56213122498443, 90.0
0.9500000000000006, 55.0, 69.46430543987553, 1.5707963267948966, 51.464305439875524, 90.21742148910977, 51.75000000000006, 90.0, 90.21590703680548, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.28569456012453287, 55.0, 53.46430543987553, 90.0
0.9600000000000006, 55.0, 70.36646451024359, 1.5707963267948966, 52.36646451024358, 90.21590703680548, 52.650000000000055, 90.0, 90.21440308372244, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.28353548975647413, 55.0, 54.36646451024359, 90.0
0.9700000000000006, 55.0, 71.26860854108081, 1.5707963267948966, 53.26860854108081, 90.21440308372244, 53.550000000000054, 90.0, 90.21290955709387, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.281391458919245, 55.0, 55.26860854108081, 90.0
0.9800000000000006, 55.0, 72.17073763665175, 1.5707963267948966, 54.17073763665175, 90.21290955709387, 54.45000000000005, 90.0, 90.21142638465724, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2792623633483018, 55.0, 56.17073763665175, 90.0
0.9900000000000007, 55.0, 73.07285190049832, 1.5707963267948966, 55.07285190049832, 90.21142638465724, 55.35000000000005, 90.0, 90.20995349465089, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2771480995017299, 55.0, 57.07285190049832, 90.0
1.0000000000000007, 55.0, 73.97495143544484, 1.5707963267948966, 55.97495143544483, 90.20995349465089, 56.25000000000005, 90.0, 90.2084908158105, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2750485645552203, 55.0, 57.97495143544484, 90.0
1.0100000000000007, 55.0, 74.87703634360294, 1.5707963267948966, 56.87703634360293, 90.2084908158105, 57.15000000000005, 90.0, 90.20703827736565, 0.0, 0.0, 16.00000000000003, 0.0, 0.0, 1.4210854715202004E-14, 0.27296365639711695, 55.0, 58.87703634360291, 90.0
1.0200000000000007, 55.0, 75.7791067263766, 1.5707963267948966, 57.77910672637659, 90.20703827736565, 58.05000000000005, 90.0, 90.2055958090364, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2708932736234573, 55.0, 59.7791067263766, 90.0
1.0300000000000007, 55.0, 76.68116268446695, 1.5707963267948966, 58.681162684466955, 90.2055958090364, 58.950000000000045, 90.0, 90.20416334102987, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.26883731553309076, 55.0, 60.681162684466955, 90.0
1.0400000000000007, 55.0, 77.58320431787725, 1.5707963267948966, 59.583204317877254, 90.20416334102987, 59.850000000000044, 90.0, 90.20274080403689, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.26679568212279037, 55.0, 61.58320431787725, 90.0
1.0500000000000007, 55.0, 78.48523172591761, 1.5707963267948966, 60.48523172591762, 90.20274080403689, 60.75000000000004, 90.0, 90.20132812922871, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2647682740824209, 55.0, 62.485231725917615, 90.0
1.0600000000000007, 55.0, 79.3872450072099, 1.5707963267948966, 61.387245007209906, 90.20132812922871, 61.65000000000004, 90.0, 90.19992524825349, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2627549927901356, 55.0, 63.3872450072099, 90.0
1.0700000000000007, 55.0, 80.28924425969244, 1.5707963267948966, 62.28924425969244, 90.19992524825349, 62.55000000000004, 90.0, 90.1985320932332, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2607557403076015, 55.0, 64.28924425969244, 90.0
1.0800000000000007, 55.0, 81.19122958062476, 1.5707963267948966, 63.19122958062477, 90.1985320932332, 63.45000000000004, 90.0, 90.19714859676016, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2587704193752671, 55.0, 65.19122958062476, 90.0
1.0900000000000007, 55.0, 82.09320106659237, 1.5707963267948966, 64.09320106659237, 90.19714859676016, 64.35000000000004, 90.0, 90.19577469189394, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2567989334076657, 55.0, 66.09320106659237, 90.0
1.1000000000000008, 55.0, 82.99515881351131, 1.5707963267948966, 64.99515881351131, 90.19577469189394, 65.25000000000004, 90.0, 90.19441031215801, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2548411864887328, 55.0, 66.99515881351131, 90.0
1.1100000000000008, 55.0, 83.89710291663289, 1.5707963267948966, 65.89710291663289, 90.19441031215801, 66.15000000000005, 90.0, 90.19305539153656, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2528970833671593, 55.0, 67.89710291663289, 90.0
1.1200000000000008, 55.0, 84.79903347054825, 1.5707963267948966, 66.79903347054825, 90.19305539153656, 67.05000000000005, 90.0, 90.1917098644713, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.25096652945180153, 55.0, 68.79903347054825, 90.0
1.1300000000000008, 55.0, 85.70095056919297, 1.5707963267948966, 67.70095056919297, 90.1917098644713, 67.95000000000006, 90.0, 90.19037366585832, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.24904943080709074, 55.0, 69.70095056919297, 90.0
1.1400000000000008, 55.0, 86.60285430585155, 1.5707963267948966, 68.60285430585155, 90.19037366585832, 68.85000000000007, 90.0, 90.1890467310449, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2471456941485144, 55.0, 70.60285430585155, 90.0
1.1500000000000008, 55.0, 87.504744773162, 1.5707963267948966, 69.504744773162, 90.1890467310449, 69.75000000000007, 90.0, 90.18772899582638, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.24525522683806855, 55.0, 71.504744773162, 90.0
1.1600000000000008, 55.0, 88.40662206312027, 1.5707963267948966, 70.40662206312027, 90.18772899582638, 70.65000000000008, 90.0, 90.18642039644313, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2433779368798099, 55.0, 72.40662206312027, 90.0
1.1700000000000008, 55.0, 89.3084862670847, 1.5707963267948966, 71.3084862670847, 90.18642039644313, 71.55000000000008, 90.0, 90.18512086957733, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.24151373291537936, 55.0, 73.3084862670847, 90.0
1.1800000000000008, 55.0, 90.21033747578048, 1.5707963267948966, 72.21033747578048, 90.18512086957733, 72.45000000000009, 90.0, 90.1838303523501, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.23966252421961087, 55.0, 74.21033747578048, 90.0
1.1900000000000008, 55.0, 91.11217577930398, 1.5707963267948966, 73.11217577930398, 90.1838303523501, 73.3500000000001, 90.0, 90.18254878231822, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.23782422069611187, 55.0, 75.11217577930398, 88.84299529488548
1.2000000000000008, 55.0, 92.01400126712717, 1.5707963267948966, 74.01400126712717, 90.18254878231822, 74.2500000000001, 90.0, 90.18127609747133, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.23599873287292894, 55.0, 76.01400126712717, 87.61643507863967
1.2100000000000009, 55.0, 92.91581402810188, 1.5707963267948966, 74.91581402810188, 90.18127609747133, 75.1500000000001, 90.0, 90.1800122362288, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.23418597189822776, 55.0, 76.91581402810188, 86.3724761324784
1.2200000000000009, 55.0, 93.81761415046417, 1.5707963267948966, 75.81761415046417, 90.1800122362288, 76.05000000000011, 90.0, 90.1787571374368, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.23238584953594454, 55.0, 77.81761415046417, 85.11035544449689
1.2300000000000009, 55.0, 94.71940172183854, 1.5707963267948966, 76.71940172183854, 90.1787571374368, 76.95000000000012, 90.0, 90.17751074036532, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.23059827816157963, 55.0, 78.71940172183854, 83.82925257187226
1.2400000000000009, 55.0, 95.62117682924219, 1.5707963267948966, 77.62117682924219, 90.17751074036532, 77.85000000000012, 90.0, 90.17627298470525, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.22882317075793424, 55.0, 79.62117682924219, 82.52828340018878
